"demo", "demo", 1268428944, 61714, 37.8223013877869, -122.323923110962, 0, 85, 258.352941176471, 5, "", 0, "I-80, Oakland, CA", "", "", 0, 1135.69521927654, 0, "", 1275153794, "", "Oakland", "", "", "", "US/CA", 0, 0, 0, 0, 0, \N, \N, \N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, "", "", "", "", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, "", "", "", "", "", "", ""
"demo", "demo", 1268428640, 61714, 37.826281785965, -122.301242351532, 0, 98, 254.117647058824, 5, "", 0, "Oakland, CA", "", "", 0, 1133.65453700732, 0, "", 1275153794, "", "Oakland", "", "", "", "US/CA", 0, 0, 0, 0, 0, \N, \N, \N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, "", "", "", "", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, "", "", "", "", "", "", ""
"demo", "demo", 1268429252, 61714, 37.8076779842377, -122.367718219757, 0, 31, 220.235294117647, 58, "", 0, "I-80, San Francisco, CA", "", "", 0, 1139.87186198556, 0, "", 1275153794, "", "San Francisco", "", "", "", "US/CA", 0, 0, 0, 0, 0, \N, \N, \N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, "", "", "", "", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, "", "", "", "", "", "", ""
"demo", "demo", 1268429552, 61714, 37.7889025211334, -122.387888431549, 0, 59, 220.235294117647, 52, "", 0, "491 Embarcadero South St, San Francisco, CA 94105", "", "", 0, 1142.61037054565, 0, "", 1275153794, "", "San Francisco", "", "94105", "", "US/CA", 0, 0, 0, 0, 0, \N, \N, \N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, "", "", "", "", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, "", "", "", "", "", "", ""
"demo", "demo", 1268430160, 61714, 37.7855336666107, -122.400162220001, 0, 0, 0, 9, "", 0, "680 Howard St, San Francisco, CA 94105", "", "", 0, 1144.34640085828, 0, "", 1275153794, "", "San Francisco", "", "94105", "", "US/CA", 0, 0, 0, 0, 0, \N, \N, \N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, "", "", "", "", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, "", "", "", "", "", "", ""
"demo", "demo", 1268430766, 61715, 37.7847182750702, -122.39913225174, 0, 0, 0, 16, "", 0, "Clementina St, San Francisco, CA", "", "", 0, 1144.98501638326, 0, "", 1275153794, "", "San Francisco", "", "", "", "US/CA", 0, 0, 0, 0, 0, \N, \N, \N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, "", "", "", "", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, "", "", "", "", "", "", ""
"demo", "demo2", 1268418918, 61715, 37.7824016846716, -121.232083411887, 0, 0, 0, 10, "", 0, "State Highway 120, Manteca, CA", "", "", 16397.5, 16397.5, 0, "", 1275153794, "", "Manteca", "", "", "", "US/CA", 0, 0, 0, 0, 0, \N, \N, \N, 0, 0, 0, 0, 0, 0, 131.033542217538, 0, 0, 0, 0, 0, 0, 3, -99999, -99999, -99999, 0, 0, 0, "", "", "", "", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, "", "", "", "", "", "", ""
"demo", "demo", 1268429854, 61714, 37.7916383743286, -122.399368286133, 0, 16, 142.588235294118, 88, "", 0, "28 Battery St, San Francisco, CA 94111", "", "", 0, 1143.66401157276, 0, "", 1275153794, "", "San Francisco", "", "94111", "", "US/CA", 0, 0, 0, 0, 0, \N, \N, \N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, "", "", "", "", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, "", "", "", "", "", "", ""
"demo", "demo2", 1268414834, 61714, 37.6792850391939, -122.084336718544, 0, 38.4, 330.95, 34, "", 0, "22290 Foothill Blvd, Hayward, CA 94541", "", "", 16316.8, 16316.8, 0, "", 1275153794, "", "Hayward", "", "94541", "", "US/CA", 0, 0, 0, 0, 0, \N, \N, \N, 0, 0, 0, 0, 0, 0, 122.382704322572, 0, 0, 0, 0, 0, 0, 1, -99999, -99999, -99999, 0, 0, 0, "", "", "", "", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, "", "", "", "", "", "", ""
"demo", "demo2", 1268415139, 61714, 37.6907967031002, -122.069351719692, 0, 85.1, 80.29, 57, "", 0, "I-580, Castro Valley, CA", "", "", 16320.2, 16320.2, 0, "", 1275153794, "", "Castro Valley", "", "", "", "US/CA", 0, 0, 0, 0, 0, \N, \N, \N, 0, 0, 0, 0, 0, 0, 122.607929571054, 0, 0, 0, 0, 0, 0, 1, -99999, -99999, -99999, 0, 0, 0, "", "", "", "", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, "", "", "", "", "", "", ""
"demo", "demo2", 1268415748, 61714, 37.7013116749004, -121.920341681689, 0, 94.8, 74.87, 103, "", 0, "Pleasanton, CA", "", "", 16333.6, 16333.6, 0, "", 1275153794, "", "Pleasanton", "", "", "", "US/CA", 0, 0, 0, 0, 0, \N, \N, \N, 0, 0, 0, 0, 0, 0, 124.243169471883, 0, 0, 0, 0, 0, 0, 2, -99999, -99999, -99999, 0, 0, 0, "", "", "", "", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, "", "", "", "", "", "", ""
"demo", "demo2", 1268415443, 61714, 37.7032083738595, -122.005385058001, 0, 75.4, 86.44, 165, "", 0, "Castro Valley, CA 94552", "", "", 16326.3, 16326.3, 0, "", 1275153794, "", "Castro Valley", "", "94552", "", "US/CA", 0, 0, 0, 0, 0, \N, \N, \N, 0, 0, 0, 0, 0, 0, 123.210297077478, 0, 0, 0, 0, 0, 0, 2, -99999, -99999, -99999, 0, 0, 0, "", "", "", "", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, "", "", "", "", "", "", ""
"demo", "demo2", 1268416051, 61714, 37.7010050229728, -121.83604169637, 0, 89.6, 90.76, 113, "", 0, "1901 Collier Canyon Rd, Livermore, CA 94550", "", "", 16341.3, 16341.3, 0, "", 1275153794, "", "Livermore", "", "94550", "", "US/CA", 0, 0, 0, 0, 0, \N, \N, \N, 0, 0, 0, 0, 0, 0, 125.015961857631, 0, 0, 0, 0, 0, 0, 2, -99999, -99999, -99999, 0, 0, 0, "", "", "", "", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, "", "", "", "", "", "", ""
"demo", "demo2", 1268416355, 61714, 37.7025250392035, -121.750628342852, 0, 89.3, 93.11, 157, "", 0, "I-580, Livermore, CA", "", "", 16349, 16349, 0, "", 1275153794, "", "Livermore", "", "", "", "US/CA", 0, 0, 0, 0, 0, \N, \N, \N, 0, 0, 0, 0, 0, 0, 125.796484020042, 0, 0, 0, 0, 0, 0, 2, -99999, -99999, -99999, 0, 0, 0, "", "", "", "", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, "", "", "", "", "", "", ""
"demo", "demo2", 1268416963, 61714, 37.7228167047724, -121.64873172529, 0, 93, 67.81, 262, "", 0, "Flynn Rd N, Livermore, CA 94550", "", "", 16358.2, 16358.2, 0, "", 1275153794, "", "Livermore", "", "94550", "", "US/CA", 0, 0, 0, 0, 0, \N, \N, \N, 0, 0, 0, 0, 0, 0, 126.801804003157, 0, 0, 0, 0, 0, 0, 2, -99999, -99999, -99999, 0, 0, 0, "", "", "", "", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, "", "", "", "", "", "", ""
"demo", "demo2", 1268416660, 61714, 37.7132750395685, -121.713025029749, 0, 16.6, 63.16, 167, "", 0, "6774 Southfront Rd, Livermore, CA 94550", "", "", 16352.5, 16352.5, 0, "", 1275153794, "", "Livermore", "", "94550", "", "US/CA", 0, 0, 0, 0, 0, \N, \N, \N, 0, 0, 0, 0, 0, 0, 126.219583248688, 0, 0, 0, 0, 0, 0, 2, -99999, -99999, -99999, 0, 0, 0, "", "", "", "", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, "", "", "", "", "", "", ""
"demo", "demo2", 1268417268, 61714, 37.7422250015661, -121.567591717467, 0, 91, 84.49, 95, "", 0, "N Midway Rd, Livermore, CA 94550", "", "", 16366, 16366, 0, "", 1275153794, "", "Livermore", "", "94550", "", "US/CA", 0, 0, 0, 0, 0, \N, \N, \N, 0, 0, 0, 0, 0, 0, 127.665748577193, 0, 0, 0, 0, 0, 0, 2, -99999, -99999, -99999, 0, 0, 0, "", "", "", "", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, "", "", "", "", "", "", ""
"demo", "demo2", 1268417573, 61714, 37.746663345024, -121.480851676315, 0, 91.8, 62.6, 15, "", 0, "23031 S Lammers Rd, Tracy, CA 95377", "", "", 16374, 16374, 0, "", 1275153794, "", "Tracy", "", "95377", "", "US/CA", 0, 0, 0, 0, 0, \N, \N, \N, 0, 0, 0, 0, 0, 0, 128.545553593049, 0, 0, 0, 0, 0, 0, 2, -99999, -99999, -99999, 0, 0, 0, "", "", "", "", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, "", "", "", "", "", "", ""
"demo", "demo2", 1268418181, 61714, 37.7776083676144, -121.317031737417, 0, 91.2, 47.49, 10, "", 0, "870 Mossdale Rd, Lathrop, CA 95330", "", "", 16389.2, 16389.2, 0, "", 1275153794, "", "Lathrop", "", "95330", "", "US/CA", 0, 0, 0, 0, 0, \N, \N, \N, 0, 0, 0, 0, 0, 0, 130.133923017098, 0, 0, 0, 0, 0, 0, 3, -99999, -99999, -99999, 0, 0, 0, "", "", "", "", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, "", "", "", "", "", "", ""
"demo", "demo2", 1268417878, 61714, 37.7647200180218, -121.398186748847, 0, 91, 89.92, 9, "", 0, "I-205, Tracy, CA", "", "", 16381.3, 16381.3, 0, "", 1275153794, "", "Tracy", "", "", "", "US/CA", 0, 0, 0, 0, 0, \N, \N, \N, 0, 0, 0, 0, 0, 0, 129.333522087319, 0, 0, 0, 0, 0, 0, 2, -99999, -99999, -99999, 0, 0, 0, "", "", "", "", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, "", "", "", "", "", "", ""
"demo", "demo2", 1268418485, 61714, 37.7828133618459, -121.237076679245, 0, 69.2, 110.69, 8, "", 0, "State Highway 120, Manteca, CA", "", "", 16397, 16397, 0, "", 1275153794, "", "Manteca", "", "", "", "US/CA", 0, 0, 0, 0, 0, \N, \N, \N, 0, 0, 0, 0, 0, 0, 130.984957389928, 0, 0, 0, 0, 0, 0, 3, -99999, -99999, -99999, 0, 0, 0, "", "", "", "", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, "", "", "", "", "", "", ""
"demo", "demo2", 1268418789, 61714, 37.7824016846716, -121.232081735507, 0, 10, 0, 10, "", 0, "State Highway 120, Manteca, CA", "", "", 16397.5, 16397.5, 0, "", 1275153794, "", "Manteca", "", "", "", "US/CA", 0, 0, 0, 0, 0, \N, \N, \N, 0, 0, 0, 0, 0, 0, 131.033524242995, 0, 0, 0, 0, 0, 0, 3, -99999, -99999, -99999, 0, 0, 0, "", "", "", "", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, "", "", "", "", "", "", ""
"demo", "demo", 1268430461, 61714, 37.7833986282349, -122.402458190918, 0, 0, 0, 5, "", 0, "789 Howard St, San Francisco, CA 94103", "", "", 0, 1144.65796535523, 0, "", 1275153794, "", "San Francisco", "", "94103", "", "US/CA", 0, 0, 0, 0, 0, \N, \N, \N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, "", "", "", "", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, "", "", "", "", "", "", ""
"demo", "demo2", 1268410274, 61714, 37.562062, -122.272726, 0, 20.7, 59.84, 2, "", 0, "Foster City, CA", "", "", 16293.9, 16293.9, 0, "", 1275153794, "", "Foster City", "", "", "", "US/CA", 0, 0, 0, 0, 0, \N, \N, \N, 0, 0, 0, 0, 0, 0, 119.639214469822, 0, 0, 0, 0, 0, 0, -13, -99999, -99999, -99999, 0, 0, 0, "", "", "", "", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, "", "", "", "", "", "", ""
"demo", "demo2", 1268410666, 61715, 37.556501, -122.274435, 0, 0, 0, 3, "", 0, "Portal Ln, Foster City, CA", "", "", 16293.9, 16293.9, 0, "", 1275153794, "", "Foster City", "", "", "", "US/CA", 0, 0, 0, 0, 0, \N, \N, \N, 0, 0, 0, 0, 0, 0, 119.729146413302, 0, 0, 0, 0, 0, 0, -16, -99999, -99999, -99999, 0, 0, 0, "", "", "", "", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, "", "", "", "", "", "", ""
"demo", "demo2", 1268410578, 61714, 37.558714, -122.27167, 0, 10, 0, 1, "", 0, "1023 E Hillsdale Blvd, Foster City, CA 94403", "", "", 16293.9, 16293.9, 0, "", 1275153794, "", "Foster City", "", "94403", "", "US/CA", 0, 0, 0, 0, 0, \N, \N, \N, 0, 0, 0, 0, 0, 0, 119.684310417162, 0, 0, 0, 0, 0, 0, -16, -99999, -99999, -99999, 0, 0, 0, "", "", "", "", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, "", "", "", "", "", "", ""
"demo", "demo2", 1268409058, 61714, 37.6546700298786, -122.433918407187, 0, 44.5, 136.47, 17, "", 0, "El Camino Real, South San Francisco, CA", "", "", 16273.5, 16273.5, 0, "", 1275153794, "", "South San Francisco", "", "", "", "US/CA", 0, 0, 0, 0, 0, \N, \N, \N, 0, 0, 0, 0, 0, 0, 117.581978624858, 0, 0, 0, 0, 0, 0, 3, -99999, -99999, -99999, 0, 0, 0, "", "", "", "", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, "", "", "", "", "", "", ""
"demo", "demo2", 1268409970, 61714, 37.5694133341312, -122.312643416226, 0, 78.3, 139.09, 4, "", 0, "532 S Bayshore Blvd, San Mateo, CA 94401", "", "", 16289.4, 16289.4, 0, "", 1275153794, "", "San Mateo", "", "94401", "", "US/CA", 0, 0, 0, 0, 0, \N, \N, \N, 0, 0, 0, 0, 0, 0, 119.216393311822, 0, 0, 0, 0, 0, 0, -11, -99999, -99999, -99999, 0, 0, 0, "", "", "", "", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, "", "", "", "", "", "", ""
"demo", "demo2", 1268409362, 61714, 37.6332000363618, -122.419406734407, 0, 41.9, 155.57, 21, "", 0, "San Bruno, CA", "", "", 16276.2, 16276.2, 0, "", 1275153794, "", "San Bruno", "", "", "", "US/CA", 0, 0, 0, 0, 0, \N, \N, \N, 0, 0, 0, 0, 0, 0, 117.934667479105, 0, 0, 0, 0, 0, 0, -2, -99999, -99999, -99999, 0, 0, 0, "", "", "", "", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, "", "", "", "", "", "", ""
"demo", "demo2", 1268409666, 61714, 37.5996700348333, -122.376250075176, 0, 83.4, 129.32, 7, "", 0, "Bayshore Fwy, Burlingame, CA", "", "", 16282.3, 16282.3, 0, "", 1275153794, "", "Burlingame", "", "", "", "US/CA", 0, 0, 0, 0, 0, \N, \N, \N, 0, 0, 0, 0, 0, 0, 118.476986249486, 0, 0, 0, 0, 0, 0, -5, -99999, -99999, -99999, 0, 0, 0, "", "", "", "", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, "", "", "", "", "", "", ""
"demo", "demo2", 1268408754, 61713, 37.665761, -122.450863, 0, 19.1, 222.73, 28, "", 0, "El Camino Real, South San Francisco, CA", "", "", 16271.8, 16271.8, 0, "", 1275153794, "", "South San Francisco", "", "", "", "US/CA", 0, 0, 0, 0, 0, \N, \N, \N, 0, 0, 0, 0, 0, 0, 117.382008480431, 0, 0, 0, 0, 0, 0, 3, -99999, -99999, -99999, 0, 0, 0, "", "", "", "", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, "", "", "", "", "", "", ""
"demo", "demo2", 1268408026, 61716, 37.665879, -122.451904, 0, 0, 0, 29, "", 0, "Hickey Blvd, South San Francisco, CA", "", "", 16271.8, 16271.8, 0, "", 1275153794, "", "South San Francisco", "", "", "", "US/CA", 0, 0, 0, 0, 0, \N, \N, \N, 0, 0, 0, 0, 0, 0, 117.372123566479, 0, 0, 0, 0, 0, 0, 0, -99999, -99999, -99999, 0, 0, 0, "", "", "", "", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, "", "", "", "", "", "", ""
"demo", "demo2", 1268400872, 61713, 37.899289, -122.324513, 0, 14.8, 66.88, 3, "", 0, "2369 Isabel St, Richmond, CA 94804", "", "", 16233.1, 16233.1, 0, "", 1275153794, "", "Richmond", "", "94804", "", "US/CA", 0, 0, 0, 0, 0, \N, \N, \N, 0, 0, 0, 0, 0, 0, 113.423710764826, 0, 0, 0, 0, 0, 0, -1, -99999, -99999, -99999, 0, 0, 0, "", "", "", "", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, "", "", "", "", "", "", ""
"demo", "demo2", 1268399720, 61715, 37.899188, -122.324259, 0, 0, 0, 3, "", 0, "2411 Isabel St, Richmond, CA 94804", "", "", 16233.1, 16233.1, 0, "", 1275153794, "", "Richmond", "", "94804", "", "US/CA", 0, 0, 0, 0, 0, \N, \N, \N, 0, 0, 0, 0, 0, 0, 113.420742661562, 0, 0, 0, 0, 0, 0, -9, -99999, -99999, -99999, 0, 0, 0, "", "", "", "", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, "", "", "", "", "", "", ""
"demo", "demo2", 1268401177, 61714, 37.871236698702, -122.305390052497, 0, 90.4, 166.1, 3, "", 0, "I-80, Berkeley, CA", "", "", 16236.1, 16236.1, 0, "", 1275153794, "", "Berkeley", "", "", "", "US/CA", 0, 0, 0, 0, 0, \N, \N, \N, 0, 0, 0, 0, 0, 0, 113.781176483257, 0, 0, 0, 0, 0, 0, 0, -99999, -99999, -99999, 0, 0, 0, "", "", "", "", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, "", "", "", "", "", "", ""
